SetID	P.value	N.Marker.All	N.Marker.Test	MAC	m	Method.bin	MAP	cases_cMAC	cases_cMAF	controls_cMAC	controls_cMAF	no_of_carriers	enrichment_ratio	P_regression	OR_noOfMutations	OR_L95	OR_U95	eff_estimate	eff_stdErr	chr	start	end	gene_type	strand	additional_info1	additional_info2	exome_wide_check
Gene295	0.342741690611544	10	10	28	16	ER.A	-1	9	0.003061	19	0.006209	16	0.493	0.183349975338652	0.672	0.374	1.207	-0.398	0.299	1	441500	442500	protein_coding	+	info295	info295	NA
Gene933	0.343020479062058	10	9	26	17	ER.A	-1	17	0.005782	9	0.002941	17	1.966	0.220442335984835	1.492	0.787	2.829	0.4	0.326	1	1398500	1399500	protein_coding	+	info933	info933	NA
Gene25	0.343302088661248	10	9	37	24	ER.A	-1	21	0.007143	16	0.005229	24	1.366	0.438898390965688	1.212	0.745	1.974	0.193	0.249	1	36500	37500	protein_coding	+	info25	info25	NA
Gene913	0.343422789235686	10	8	19	18	ER	8.03229339163514e-07	9	0.003061	10	0.003268	18	0.937	0.874837319900031	0.931	0.383	2.263	-0.071	0.453	1	1368500	1369500	protein_coding	+	info913	info913	NA
Gene1047	0.34344241520331	10	10	30	17	ER.A	-1	20	0.006803	10	0.003268	17	2.082	0.250012436403999	1.381	0.797	2.392	0.323	0.28	1	1569500	1570500	protein_coding	+	info1047	info1047	NA
Gene46	0.343538131691684	10	9	24	10	ER.A	-1	17	0.005782	7	0.002288	10	2.527	0.23350054770293	1.415	0.799	2.504	0.347	0.291	1	68000	69000	non_coding	-	info46	info46	NA
Gene1060	0.344701461639981	10	10	49	36	MA	-1	20	0.006803	29	0.009477	36	0.718	0.417285770354456	0.823	0.515	1.317	-0.194	0.24	1	1589000	1590000	non_coding	-	info1060	info1060	NA
Gene57	0.345527110022786	10	5	19	11	ER	0.000111831814539837	6	0.002041	13	0.004248	11	0.48	0.284550896920888	0.67	0.322	1.395	-0.401	0.374	1	84500	85500	protein_coding	+	info57	info57	NA
Gene282	0.345584155182025	10	7	22	15	ER.A	-1	7	0.002381	15	0.004902	15	0.486	0.224742293558126	0.651	0.325	1.302	-0.43	0.354	1	422000	423000	non_coding	-	info282	info282	NA
Gene756	0.34648472162885	10	10	20	15	ER	6.82542812225335e-06	9	0.003061	11	0.003595	15	0.851	0.811116829209713	0.923	0.476	1.786	-0.081	0.337	1	1133000	1134000	non_coding	-	info756	info756	NA
Gene1144	0.346844006406121	10	9	40	19	ER.A	-1	15	0.005102	25	0.00817	19	0.624	0.398382341360754	0.857	0.599	1.226	-0.155	0.183	1	1715000	1716000	non_coding	-	info1144	info1144	NA
Gene975	0.347093140218772	10	10	36	22	ER.A	-1	18	0.006122	18	0.005882	22	1.041	0.806167833724741	1.061	0.662	1.699	0.059	0.24	1	1461500	1462500	protein_coding	+	info975	info975	NA
Gene181	0.347381339900323	10	7	20	17	ER	2.00345470929988e-06	7	0.002381	13	0.004248	17	0.56	0.237168062540285	0.597	0.254	1.404	-0.516	0.436	1	270500	271500	protein_coding	+	info181	info181	NA
Gene1105	0.349048290581391	10	10	45	31	MA	-1	27	0.009184	18	0.005882	31	1.561	0.236944866861424	1.336	0.827	2.159	0.29	0.245	1	1656500	1657500	protein_coding	+	info1105	info1105	NA
Gene732	0.349415880898908	10	10	28	17	ER.A	-1	13	0.004422	15	0.004902	17	0.902	0.95389245992188	0.985	0.583	1.664	-0.015	0.268	1	1097000	1098000	non_coding	-	info732	info732	NA
Gene716	0.349458377045357	10	9	40	23	ER.A	-1	25	0.008503	15	0.004902	23	1.735	0.293835809393499	1.257	0.82	1.925	0.229	0.218	1	1073000	1074000	non_coding	-	info716	info716	NA
Gene1190	0.349501973991491	10	7	31	19	ER.A	-1	17	0.005782	14	0.004575	19	1.264	0.560178369777962	1.179	0.677	2.053	0.165	0.283	1	1784000	1785000	non_coding	-	info1190	info1190	NA
Gene819	0.350031837503771	10	6	24	20	ER.A	-1	10	0.003401	14	0.004575	20	0.743	0.490000640010599	0.772	0.37	1.609	-0.259	0.375	1	1227500	1228500	protein_coding	+	info819	info819	NA
Gene1230	0.350175157070884	10	10	33	15	ER.A	-1	21	0.007143	12	0.003922	15	1.821	0.235056558580675	1.323	0.834	2.099	0.28	0.236	1	1844000	1845000	non_coding	-	info1230	info1230	NA
Gene89	0.351138583626514	10	8	33	25	ER.A	-1	18	0.006122	15	0.004902	25	1.249	0.638747153588592	1.147	0.647	2.031	0.137	0.292	1	132500	133500	protein_coding	+	info89	info89	NA
Gene1032	0.351276102683955	10	10	29	27	ER.A	-1	11	0.003741	18	0.005882	27	0.636	0.260851208298199	0.653	0.31	1.373	-0.427	0.38	1	1547000	1548000	non_coding	-	info1032	info1032	NA
Gene1283	0.351950605736885	10	9	34	15	ER.A	-1	14	0.004762	20	0.006536	15	0.729	0.628843404971011	0.904	0.599	1.362	-0.101	0.209	1	1923500	1924500	protein_coding	+	info1283	info1283	NA
Gene1257	0.352782988701673	10	8	18	14	ER	1.21807346856499e-05	12	0.004082	6	0.001961	14	2.082	0.225586988321729	1.701	0.72	4.014	0.531	0.438	1	1884500	1885500	protein_coding	+	info1257	info1257	NA
Gene153	0.353220974510619	10	5	24	14	ER.A	-1	11	0.003741	13	0.004248	14	0.881	0.89475379054531	0.963	0.549	1.688	-0.038	0.287	1	228500	229500	protein_coding	+	info153	info153	NA
Gene780	0.353301112784598	10	10	43	24	MA	-1	26	0.008844	17	0.005556	24	1.592	0.245657747182043	1.284	0.842	1.956	0.25	0.215	1	1169000	1170000	non_coding	-	info780	info780	NA
Gene353	0.353495856004576	10	7	34	24	ER.A	-1	21	0.007143	13	0.004248	24	1.681	0.228685561446448	1.422	0.801	2.524	0.352	0.293	1	528500	529500	protein_coding	+	info353	info353	NA
Gene927	0.35373322544882	10	9	26	15	ER.A	-1	9	0.003061	17	0.005556	15	0.551	0.325261400594767	0.74	0.407	1.348	-0.301	0.306	1	1389500	1390500	protein_coding	+	info927	info927	NA
Gene110	0.354013695329909	10	10	29	21	ER.A	-1	12	0.004082	17	0.005556	21	0.735	0.53087540863966	0.828	0.459	1.494	-0.189	0.301	1	164000	165000	non_coding	-	info110	info110	NA
Gene33	0.356881305317269	10	7	28	13	ER.A	-1	9	0.003061	19	0.006209	13	0.493	0.223944537463244	0.713	0.414	1.229	-0.338	0.278	1	48500	49500	protein_coding	+	info33	info33	NA
Gene325	0.357435778808103	10	10	37	23	ER.A	-1	15	0.005102	22	0.00719	23	0.71	0.416001368291988	0.813	0.494	1.339	-0.207	0.254	1	486500	487500	protein_coding	+	info325	info325	NA
Gene995	0.358693078415721	10	8	44	25	MA	-1	19	0.006463	25	0.00817	25	0.791	0.681624207203377	0.917	0.607	1.386	-0.086	0.211	1	1491500	1492500	protein_coding	+	info995	info995	NA
Gene1084	0.360434338542427	10	8	31	22	ER.A	-1	19	0.006463	12	0.003922	22	1.648	0.26220143001053	1.405	0.775	2.548	0.34	0.303	1	1625000	1626000	non_coding	-	info1084	info1084	NA
Gene655	0.361999944083546	10	9	26	14	ER.A	-1	17	0.005782	9	0.002941	14	1.966	0.214962103408486	1.456	0.804	2.636	0.376	0.303	1	981500	982500	protein_coding	+	info655	info655	NA
Gene1212	0.362827909535922	10	9	26	20	ER.A	-1	13	0.004422	13	0.004248	20	1.041	0.875122743835738	1.055	0.543	2.049	0.053	0.339	1	1817000	1818000	non_coding	-	info1212	info1212	NA
Gene1035	0.362957298761838	10	8	19	15	ER	6.37651521200017e-06	8	0.002721	11	0.003595	15	0.757	0.634397749424227	0.831	0.388	1.782	-0.185	0.389	1	1551500	1552500	protein_coding	+	info1035	info1035	NA
Gene1214	0.363004967836019	10	9	25	16	ER.A	-1	8	0.002721	17	0.005556	16	0.49	0.298656323086547	0.715	0.379	1.347	-0.336	0.323	1	1820000	1821000	non_coding	-	info1214	info1214	NA
Gene815	0.363165076970456	10	7	29	21	ER.A	-1	14	0.004762	15	0.004902	21	0.971	0.998426334083511	0.999	0.54	1.848	-0.001	0.314	1	1221500	1222500	protein_coding	+	info815	info815	NA
Gene1253	0.365097918789527	10	7	23	5	ER.A	-1	16	0.005442	7	0.002288	5	2.378	0.406390559304973	1.174	0.804	1.714	0.16	0.193	1	1878500	1879500	protein_coding	+	info1253	info1253	NA
Gene760	0.365383307593954	10	7	25	16	ER.A	-1	16	0.005442	9	0.002941	16	1.85	0.26236975709377	1.449	0.757	2.774	0.371	0.331	1	1139000	1140000	non_coding	-	info760	info760	NA
Gene188	0.366993758574276	10	9	36	15	ER.A	-1	22	0.007483	14	0.004575	15	1.636	0.44773959600313	1.16	0.791	1.7	0.148	0.195	1	281000	282000	non_coding	-	info188	info188	NA
Gene699	0.368538175285652	10	8	29	16	ER.A	-1	10	0.003401	19	0.006209	16	0.548	0.272038642362309	0.742	0.435	1.264	-0.299	0.272	1	1047500	1048500	protein_coding	+	info699	info699	NA
Gene769	0.369548746339035	10	10	46	27	MA	-1	22	0.007483	24	0.007843	27	0.954	0.884809349076751	0.971	0.65	1.45	-0.03	0.205	1	1152500	1153500	protein_coding	+	info769	info769	NA
Gene1113	0.371229073486323	10	8	20	16	ER	2.47877515373919e-06	9	0.003061	11	0.003595	16	0.851	0.848141804623388	0.927	0.429	2.006	-0.075	0.394	1	1668500	1669500	protein_coding	+	info1113	info1113	NA
Gene263	0.373300067437251	10	10	48	35	MA	-1	28	0.009524	20	0.006536	35	1.457	0.34539791526387	1.23	0.8	1.89	0.207	0.219	1	393500	394500	protein_coding	+	info263	info263	NA
Gene876	0.373416965797173	10	8	30	26	ER.A	-1	14	0.004762	16	0.005229	26	0.911	0.773289509943989	0.905	0.458	1.787	-0.1	0.347	1	1313000	1314000	non_coding	-	info876	info876	NA
Gene840	0.373654777946723	10	8	31	12	ER.A	-1	21	0.007143	10	0.003268	12	2.186	0.286801944872741	1.257	0.825	1.915	0.229	0.215	1	1259000	1260000	non_coding	-	info840	info840	NA
Gene1076	0.3772083383763	10	8	16	6	ER	0.00483728088187902	5	0.001701	11	0.003595	6	0.473	0.553843106932711	0.84	0.473	1.494	-0.174	0.294	1	1613000	1614000	non_coding	-	info1076	info1076	NA
Gene1179	0.381352280864519	10	9	31	17	ER.A	-1	19	0.006463	12	0.003922	17	1.648	0.267571522518966	1.343	0.797	2.262	0.295	0.266	1	1767500	1768500	protein_coding	+	info1179	info1179	NA
Gene1152	0.382254915766113	10	6	16	13	ER	3.27270015387395e-05	11	0.003741	5	0.001634	13	2.289	0.234222724613121	1.749	0.696	4.396	0.559	0.47	1	1727000	1728000	non_coding	-	info1152	info1152	NA
Gene1138	0.382425292692601	10	9	38	22	ER.A	-1	17	0.005782	21	0.006863	22	0.842	0.704551537556834	0.921	0.602	1.409	-0.082	0.217	1	1706000	1707000	non_coding	-	info1138	info1138	NA
Gene984	0.382518227948514	10	8	38	33	ER.A	-1	23	0.007823	15	0.004902	33	1.596	0.200122302397879	1.499	0.807	2.786	0.405	0.316	1	1475000	1476000	non_coding	-	info984	info984	NA
Gene803	0.382852446874122	10	10	40	25	ER.A	-1	14	0.004762	26	0.008497	25	0.56	0.230423453712855	0.735	0.445	1.215	-0.308	0.256	1	1203500	1204500	protein_coding	+	info803	info803	NA
Gene727	0.384673760687709	10	8	20	12	ER	7.0867057278555e-05	7	0.002381	13	0.004248	12	0.56	0.285360562021577	0.679	0.333	1.382	-0.387	0.363	1	1089500	1090500	protein_coding	+	info727	info727	NA
Gene342	0.385262717619971	10	9	35	23	ER.A	-1	13	0.004422	22	0.00719	23	0.615	0.269736661977334	0.731	0.42	1.275	-0.313	0.283	1	512000	513000	non_coding	-	info342	info342	NA
Gene613	0.385462482803227	10	9	36	20	ER.A	-1	22	0.007483	14	0.004575	20	1.636	0.346415955264839	1.257	0.781	2.025	0.229	0.243	1	918500	919500	protein_coding	+	info613	info613	NA
Gene880	0.386131155654693	10	10	37	22	ER.A	-1	24	0.008163	13	0.004248	22	1.922	0.261800673514983	1.309	0.818	2.095	0.269	0.24	1	1319000	1320000	non_coding	-	info880	info880	NA
Gene859	0.386687656285911	10	10	48	17	MA	-1	25	0.008503	23	0.007516	17	1.131	0.783906222784828	1.048	0.75	1.463	0.047	0.17	1	1287500	1288500	protein_coding	+	info859	info859	NA
Gene668	0.388880848935741	10	6	27	17	ER.A	-1	17	0.005782	10	0.003268	17	1.769	0.310438328946529	1.352	0.755	2.423	0.302	0.298	1	1001000	1002000	non_coding	-	info668	info668	NA
Gene514	0.389284025429807	10	7	20	13	ER	2.5334112451151e-05	6	0.002041	14	0.004575	13	0.446	0.301051492029751	0.686	0.337	1.4	-0.376	0.364	1	770000	771000	non_coding	-	info514	info514	NA
Gene966	0.390119752395449	10	7	35	29	ER.A	-1	13	0.004422	22	0.00719	29	0.615	0.235761720440297	0.683	0.364	1.282	-0.381	0.321	1	1448000	1449000	non_coding	-	info966	info966	NA
Gene331	0.390263389814508	10	10	32	21	ER.A	-1	15	0.005102	17	0.005556	21	0.918	0.77701100093107	0.929	0.559	1.544	-0.073	0.259	1	495500	496500	protein_coding	+	info331	info331	NA
Gene683	0.390436818528607	10	10	33	26	ER.A	-1	16	0.005442	17	0.005556	26	0.979	0.972138911518289	1.011	0.555	1.841	0.011	0.306	1	1023500	1024500	protein_coding	+	info683	info683	NA
Gene314	0.390784352810741	10	8	26	24	ER.A	-1	15	0.005102	11	0.003595	24	1.419	0.412889250204132	1.373	0.643	2.932	0.317	0.387	1	470000	471000	non_coding	-	info314	info314	NA
Gene502	0.391036638287184	10	10	33	23	ER.A	-1	12	0.004082	21	0.006863	23	0.595	0.300405483982471	0.758	0.448	1.281	-0.277	0.268	1	752000	753000	non_coding	-	info502	info502	NA
Gene117	0.391083273056194	10	8	35	27	ER.A	-1	13	0.004422	22	0.00719	27	0.615	0.303286961320492	0.726	0.395	1.335	-0.32	0.311	1	174500	175500	protein_coding	+	info117	info117	NA
Gene1315	0.391395060300016	10	9	22	8	ER.A	-1	15	0.005102	7	0.002288	8	2.23	0.354240933896436	1.251	0.779	2.008	0.224	0.241	1	1971500	1972500	protein_coding	+	info1315	info1315	NA
Gene398	0.39191921564557	10	9	36	14	ER.A	-1	23	0.007823	13	0.004248	14	1.842	0.318064788304965	1.203	0.837	1.728	0.185	0.185	1	596000	597000	non_coding	-	info398	info398	NA
Gene73	0.392059789024545	10	10	29	27	ER.A	-1	17	0.005782	12	0.003922	27	1.474	0.262122621117109	1.519	0.732	3.152	0.418	0.373	1	108500	109500	protein_coding	+	info73	info73	NA
Gene391	0.395122367001128	10	10	45	22	MA	-1	17	0.005782	28	0.00915	22	0.632	0.235174882022567	0.775	0.509	1.18	-0.255	0.215	1	585500	586500	protein_coding	+	info391	info391	NA
Gene961	0.395195644990033	10	10	21	13	ER.A	-1	13	0.004422	8	0.002614	13	1.692	0.394090036810413	1.339	0.684	2.623	0.292	0.343	1	1440500	1441500	protein_coding	+	info961	info961	NA
Gene312	0.396328245494429	10	10	29	19	ER.A	-1	10	0.003401	19	0.006209	19	0.548	0.271765372545263	0.718	0.397	1.297	-0.332	0.302	1	467000	468000	non_coding	-	info312	info312	NA
Gene384	0.396547579036486	10	6	22	18	ER.A	-1	11	0.003741	11	0.003595	18	1.041	0.883156543640288	1.057	0.503	2.223	0.056	0.379	1	575000	576000	non_coding	-	info384	info384	NA
Gene941	0.396600169931236	10	10	30	23	ER.A	-1	19	0.006463	11	0.003595	23	1.798	0.264552778444952	1.443	0.758	2.746	0.366	0.328	1	1410500	1411500	protein_coding	+	info941	info941	NA
Gene230	0.397919901120222	10	9	36	22	ER.A	-1	16	0.005442	20	0.006536	22	0.833	0.740185235748787	0.921	0.567	1.497	-0.082	0.248	1	344000	345000	non_coding	-	info230	info230	NA
Gene566	0.398704181867154	10	7	24	15	ER.A	-1	16	0.005442	8	0.002614	15	2.082	0.250474364335306	1.465	0.764	2.809	0.382	0.332	1	848000	849000	non_coding	-	info566	info566	NA
Gene820	0.399048744285521	10	10	32	23	ER.A	-1	20	0.006803	12	0.003922	23	1.735	0.277746904693348	1.366	0.778	2.401	0.312	0.288	1	1229000	1230000	non_coding	-	info820	info820	NA
Gene643	0.399081695017446	10	10	38	18	ER.A	-1	24	0.008163	14	0.004575	18	1.784	0.270097606089453	1.268	0.832	1.932	0.237	0.215	1	963500	964500	protein_coding	+	info643	info643	NA
Gene233	0.39971522509568	10	10	26	10	ER.A	-1	19	0.006463	7	0.002288	10	2.825	0.264442055563676	1.349	0.797	2.282	0.299	0.268	1	348500	349500	protein_coding	+	info233	info233	NA
Gene525	0.400608568974015	10	6	20	17	ER	1.20201771726866e-06	10	0.003401	10	0.003268	17	1.041	0.94250652692963	1.03	0.465	2.278	0.029	0.405	1	786500	787500	protein_coding	+	info525	info525	NA
Gene650	0.401697688334803	10	10	33	22	ER.A	-1	18	0.006122	15	0.004902	22	1.249	0.554172384707202	1.185	0.676	2.078	0.17	0.287	1	974000	975000	non_coding	-	info650	info650	NA
Gene850	0.401906769455327	10	10	43	31	MA	-1	26	0.008844	17	0.005556	31	1.592	0.284678403714334	1.309	0.799	2.146	0.27	0.252	1	1274000	1275000	non_coding	-	info850	info850	NA
Gene924	0.402057928919253	10	6	26	24	ER.A	-1	12	0.004082	14	0.004575	24	0.892	0.807392683378334	0.911	0.43	1.929	-0.093	0.383	1	1385000	1386000	non_coding	-	info924	info924	NA
Gene129	0.4022102207945	10	10	43	30	MA	-1	25	0.008503	18	0.005882	30	1.446	0.281947694022532	1.322	0.795	2.197	0.279	0.259	1	192500	193500	protein_coding	+	info129	info129	NA
Gene1020	0.402854832114231	10	8	30	23	ER.A	-1	19	0.006463	11	0.003595	23	1.798	0.234643550700086	1.484	0.774	2.847	0.395	0.332	1	1529000	1530000	non_coding	-	info1020	info1020	NA
Gene2	0.403521240151512	10	10	49	27	MA	-1	18	0.006122	31	0.010131	27	0.604	0.263710747358225	0.802	0.545	1.181	-0.22	0.197	1	2000	3000	non_coding	-	info2	info2	NA
Gene395	0.404116630805495	10	8	33	15	ER.A	-1	12	0.004082	21	0.006863	15	0.595	0.395099877551708	0.839	0.56	1.257	-0.176	0.206	1	591500	592500	protein_coding	+	info395	info395	NA
Gene142	0.40558810946453	10	10	38	31	ER.A	-1	23	0.007823	15	0.004902	31	1.596	0.224106605490355	1.442	0.799	2.599	0.366	0.301	1	212000	213000	non_coding	-	info142	info142	NA
Gene322	0.406182540022271	10	10	36	20	ER.A	-1	20	0.006803	16	0.005229	20	1.301	0.664284906641243	1.096	0.724	1.659	0.092	0.212	1	482000	483000	non_coding	-	info322	info322	NA
Gene119	0.407543737676243	10	10	34	22	ER.A	-1	13	0.004422	21	0.006863	22	0.644	0.266355155889845	0.748	0.448	1.248	-0.29	0.261	1	177500	178500	protein_coding	+	info119	info119	NA
Gene527	0.409050789289683	10	10	32	26	ER.A	-1	18	0.006122	14	0.004575	26	1.338	0.438824293926547	1.27	0.694	2.325	0.239	0.309	1	789500	790500	protein_coding	+	info527	info527	NA
Gene30	0.409256980421664	10	9	23	5	ER.A	-1	17	0.005782	6	0.001961	5	2.948	0.336110405733914	1.239	0.8	1.918	0.214	0.223	1	44000	45000	non_coding	-	info30	info30	NA
Gene1055	0.409460243605825	10	9	37	18	ER.A	-1	23	0.007823	14	0.004575	18	1.71	0.30505996641729	1.248	0.817	1.906	0.222	0.216	1	1581500	1582500	protein_coding	+	info1055	info1055	NA
Gene1186	0.410228497750627	10	9	32	17	ER.A	-1	12	0.004082	20	0.006536	17	0.625	0.354446581757998	0.782	0.465	1.315	-0.245	0.265	1	1778000	1779000	non_coding	-	info1186	info1186	NA
Gene648	0.410623051646732	10	6	27	22	ER.A	-1	13	0.004422	14	0.004575	22	0.967	0.844683679505685	0.935	0.478	1.831	-0.067	0.343	1	971000	972000	non_coding	-	info648	info648	NA
Gene1164	0.411213915730478	10	8	28	12	ER.A	-1	13	0.004422	15	0.004902	12	0.902	0.818209155587719	0.952	0.626	1.448	-0.049	0.214	1	1745000	1746000	non_coding	-	info1164	info1164	NA
Gene887	0.412654763144421	10	10	32	9	ER.A	-1	21	0.007143	11	0.003595	9	1.987	0.354850614464224	1.189	0.824	1.714	0.173	0.187	1	1329500	1330500	protein_coding	+	info887	info887	NA
Gene415	0.413093462976697	10	7	27	12	ER.A	-1	15	0.005102	12	0.003922	12	1.301	0.744769273397205	1.075	0.697	1.656	0.072	0.221	1	621500	622500	protein_coding	+	info415	info415	NA
Gene238	0.414272262810752	10	10	40	23	ER.A	-1	15	0.005102	25	0.00817	23	0.624	0.249208349368684	0.757	0.471	1.216	-0.278	0.242	1	356000	357000	non_coding	-	info238	info238	NA
Gene1154	0.414743756901597	10	6	25	15	ER.A	-1	9	0.003061	16	0.005229	15	0.585	0.3072869642809	0.725	0.391	1.344	-0.321	0.315	1	1730000	1731000	non_coding	-	info1154	info1154	NA
Gene1211	0.414950175359508	10	10	22	12	ER.A	-1	13	0.004422	9	0.002941	12	1.504	0.472973392815174	1.239	0.69	2.225	0.214	0.299	1	1815500	1816500	protein_coding	+	info1211	info1211	NA
Gene356	0.415171741390932	10	8	21	12	ER.A	-1	12	0.004082	9	0.002941	12	1.388	0.525765570484979	1.203	0.679	2.132	0.185	0.292	1	533000	534000	non_coding	-	info356	info356	NA
Gene1182	0.415518158121942	10	10	29	12	ER.A	-1	11	0.003741	18	0.005882	12	0.636	0.592330989663562	0.888	0.574	1.372	-0.119	0.222	1	1772000	1773000	non_coding	-	info1182	info1182	NA
Gene370	0.41853860682952	10	6	24	16	ER.A	-1	15	0.005102	9	0.002941	16	1.735	0.36391118384539	1.332	0.717	2.476	0.287	0.316	1	554000	555000	non_coding	-	info370	info370	NA
Gene315	0.419288703163045	10	8	34	13	ER.A	-1	12	0.004082	22	0.00719	13	0.568	0.378302608053565	0.844	0.579	1.231	-0.17	0.193	1	471500	472500	protein_coding	+	info315	info315	NA
Gene294	0.422084946067982	10	9	42	21	MA	-1	15	0.005102	27	0.008824	21	0.578	0.281825095052656	0.789	0.512	1.215	-0.237	0.22	1	440000	441000	non_coding	-	info294	info294	NA
Gene662	0.422401394880833	10	10	31	25	ER.A	-1	16	0.005442	15	0.004902	25	1.11	0.758525707580025	1.101	0.596	2.035	0.096	0.313	1	992000	993000	non_coding	-	info662	info662	NA
Gene255	0.425204916187427	10	7	18	16	ER	3.31450740123e-06	6	0.002041	12	0.003922	16	0.52	0.240594545097852	0.577	0.231	1.445	-0.549	0.468	1	381500	382500	protein_coding	+	info255	info255	NA
Gene1070	0.425793203856455	10	9	29	16	ER.A	-1	12	0.004082	17	0.005556	16	0.735	0.583224421208073	0.887	0.578	1.361	-0.12	0.219	1	1604000	1605000	non_coding	-	info1070	info1070	NA
Gene183	0.425960091070601	10	10	45	16	MA	-1	24	0.008163	21	0.006863	16	1.189	0.817212185266623	1.033	0.782	1.365	0.033	0.142	1	273500	274500	protein_coding	+	info183	info183	NA
Gene1170	0.426160713031477	10	8	25	16	ER.A	-1	15	0.005102	10	0.003268	16	1.561	0.31909957385523	1.362	0.742	2.501	0.309	0.31	1	1754000	1755000	non_coding	-	info1170	info1170	NA
Gene943	0.426844494781621	10	10	33	16	ER.A	-1	21	0.007143	12	0.003922	16	1.821	0.289517034916775	1.288	0.806	2.059	0.253	0.239	1	1413500	1414500	protein_coding	+	info943	info943	NA
Gene182	0.42709790372722	10	8	30	24	ER.A	-1	11	0.003741	19	0.006209	24	0.603	0.250821838794419	0.679	0.35	1.315	-0.388	0.338	1	272000	273000	non_coding	-	info182	info182	NA
Gene1261	0.427252576749187	10	7	23	7	ER.A	-1	16	0.005442	7	0.002288	7	2.378	0.335961319587673	1.26	0.787	2.016	0.231	0.24	1	1890500	1891500	protein_coding	+	info1261	info1261	NA
Gene1162	0.427534266200033	10	9	32	22	ER.A	-1	15	0.005102	17	0.005556	22	0.918	0.914763821319142	0.971	0.572	1.651	-0.029	0.27	1	1742000	1743000	non_coding	-	info1162	info1162	NA
Gene1059	0.427815290427695	10	7	19	11	ER	0.000135647490832118	8	0.002721	11	0.003595	11	0.757	0.514992445912086	0.8	0.408	1.567	-0.223	0.343	1	1587500	1588500	protein_coding	+	info1059	info1059	NA
Gene596	0.427825581735636	10	9	21	8	ER.A	-1	4	0.001361	17	0.005556	8	0.245	0.283120990233582	0.695	0.357	1.351	-0.364	0.339	1	893000	894000	non_coding	-	info596	info596	NA
Gene44	0.428410596922895	10	10	43	33	MA	-1	17	0.005782	26	0.008497	33	0.68	0.307370051186605	0.755	0.441	1.295	-0.281	0.275	1	65000	66000	non_coding	-	info44	info44	NA
Gene1052	0.428655267851206	10	5	13	9	ER	0.000993164198166653	4	0.001361	9	0.002941	9	0.463	0.33154081875307	0.614	0.229	1.643	-0.488	0.502	1	1577000	1578000	non_coding	-	info1052	info1052	NA
Gene164	0.42905387948047	10	9	36	27	ER.A	-1	22	0.007483	14	0.004575	27	1.636	0.327437112888369	1.313	0.761	2.267	0.273	0.278	1	245000	246000	non_coding	-	info164	info164	NA
Gene149	0.429176330226256	10	10	28	22	ER.A	-1	12	0.004082	16	0.005229	22	0.781	0.55161113763345	0.827	0.443	1.545	-0.19	0.319	1	222500	223500	protein_coding	+	info149	info149	NA
